id,pokedex_number,name,legendary_id,type1_id,type2_id,ability1_id,ability2_id,hidden_ability,health,attack,defense,special_attack,special_defense,speed,region_id,catch_rate,growth_type_id,male_percent,game_id,egg_group1_id,egg_group2_id
956,586,Sawsbuck,1,8,1,3,121,93,80,100,70,60,70,95,8,75,2,50,9,4,52
957,587,Emolga,1,4,18,13,2,165,55,75,60,75,60,103,8,200,2,50,9,4,52
958,588,Karrablast,1,6,52,30,26,29,50,75,45,40,45,60,8,200,2,50,9,5,52
959,589,Escavalier,1,6,7,30,109,128,70,135,105,60,105,20,8,75,2,50,9,5,52
960,59,Arcanine,1,2,52,24,55,156,90,110,80,80,0,95,1,75,3,75,1,4,52
961,590,Foongus,1,1,5,62,2,95,69,55,45,55,55,15,8,190,2,50,9,11,52
962,591,Amoonguss,1,1,5,62,2,95,114,85,70,85,80,30,8,75,2,50,9,11,52
963,592,Frillish,1,3,17,108,155,65,55,40,50,65,85,40,8,190,2,50,9,12,52
964,593,Jellicent,1,3,17,108,155,65,100,60,70,85,105,60,8,60,2,50,9,12,52
965,594,Alomomola,1,3,52,63,37,95,165,75,80,40,45,65,8,75,4,50,9,8,13
966,595,Joltik,1,6,4,27,40,30,50,47,50,57,50,65,8,190,2,50,9,5,52
967,596,Galvantula,1,6,4,27,40,30,70,77,60,97,60,108,8,75,2,50,9,5,52
968,597,Ferroseed,1,1,7,175,2,2,44,50,91,24,86,10,8,255,2,50,9,11,6
969,598,Ferrothorn,1,1,7,175,2,110,74,94,131,54,116,20,8,90,2,50,9,11,6
970,599,Klink,1,7,52,16,18,158,40,55,70,45,60,30,8,130,1,0,9,6,52
971,60,Poliwag,1,3,52,108,65,84,40,50,40,40,0,90,1,255,1,50,1,8,52
972,600,Klang,1,7,52,16,18,158,60,80,95,70,85,50,8,60,1,0,9,6,52
973,601,Klinklang,1,7,52,16,18,158,60,100,115,70,85,90,8,30,1,0,9,6,52
974,602,Tynamo,1,4,52,91,2,2,35,55,40,45,40,60,8,190,3,50,9,12,52
975,603,Eelektrik,1,4,52,91,2,2,65,85,70,75,70,40,8,60,3,50,9,12,52
976,604,Eelektross,1,4,52,91,2,2,85,115,80,105,80,50,8,30,3,50,9,12,52
977,605,Elgyem,1,10,52,127,41,47,55,55,55,85,55,30,8,255,2,50,9,3,52
978,606,Beheeyem,1,10,52,127,41,47,75,75,75,125,95,40,8,90,2,50,9,3,52
979,607,Litwick,1,17,2,55,103,60,50,30,55,65,55,20,8,190,1,50,9,12,52
980,608,Lampent,1,17,2,55,103,60,60,40,60,95,60,55,8,90,1,50,9,12,52
981,609,Chandelure,1,17,2,55,103,60,60,55,90,145,90,80,8,45,1,50,9,12,52
982,61,Poliwhirl,1,3,52,108,65,84,65,65,65,50,0,90,1,120,1,50,1,8,52
983,610,Axew,1,16,52,20,105,40,46,87,60,30,40,57,8,75,3,50,9,1,15
984,611,Fraxure,1,16,52,20,105,40,66,117,70,40,50,67,8,60,3,50,9,1,15
985,612,Haxorus,1,16,52,20,105,40,76,147,90,60,70,97,8,45,3,50,9,1,15
986,613,Cubchoo,1,12,52,56,78,12,55,70,40,60,40,40,8,120,2,50,9,4,52
987,614,Beartic,1,12,52,56,78,84,95,130,80,70,80,50,8,60,2,50,9,4,52
988,615,Cryogonal,1,12,52,91,2,2,80,50,50,95,135,105,8,25,2,0,9,6,52
989,616,Shelmet,1,6,52,37,109,128,50,40,85,40,65,25,8,200,2,50,9,5,52
990,617,Accelgor,1,6,52,37,145,88,80,70,40,100,60,145,8,75,2,50,9,5,52
991,618,Stunfisk,1,13,4,13,33,67,109,66,84,81,99,32,8,75,2,50,9,8,12
992,619,Mienfoo,1,9,52,38,95,87,45,85,50,55,50,65,8,180,1,50,9,4,3
993,62,Poliwrath,1,3,9,108,65,84,90,95,95,70,90,70,1,45,1,50,1,8,52
994,620,Mienshao,1,9,52,38,95,87,65,125,60,95,60,105,8,45,1,50,9,4,3
995,621,Druddigon,1,16,52,146,22,105,77,120,90,60,90,48,8,45,2,50,9,15,1
996,622,Golett,1,13,17,23,14,29,59,74,50,35,50,35,8,190,2,0,9,6,52
997,623,Golurk,1,13,17,23,14,29,89,124,80,55,80,55,8,90,2,0,9,6,52
998,624,Pawniard,1,14,7,160,38,42,45,85,70,40,40,60,8,120,2,50,9,3,52
999,625,Bisharp,1,14,7,160,38,42,65,125,100,60,70,70,8,45,2,50,9,3,52
1000,626,Bouffalant,1,8,52,87,121,48,95,110,95,40,95,55,8,45,2,50,9,4,52
1001,627,Rufflet,1,8,18,71,22,21,70,83,50,37,50,60,8,190,3,100,9,10,52
1002,628,Braviary,1,8,18,71,22,160,100,123,75,57,75,80,8,60,3,100,9,10,52
1003,629,Vullaby,1,14,18,73,128,115,70,55,75,45,65,60,8,190,3,0,9,10,52
1004,63,Abra,1,10,52,41,38,53,25,20,15,105,0,90,1,200,1,75,1,3,52
1005,630,Mandibuzz,1,14,18,73,128,115,110,65,105,55,95,80,8,60,3,0,9,10,52
1006,631,Heatmor,1,2,52,74,55,149,85,97,66,105,66,65,8,90,2,50,9,4,52
1007,632,Durant,1,6,7,30,21,138,58,109,112,48,48,109,8,90,2,50,9,5,52
1008,633,Deino,1,14,16,21,2,2,52,65,50,45,50,38,8,45,3,50,9,15,52
1009,634,Zweilous,1,14,16,21,2,2,72,85,70,65,70,58,8,45,3,50,9,15,52
1010,635,Hydreigon,1,14,16,91,2,2,92,105,90,125,90,98,8,45,3,50,9,15,52
1011,636,Larvesta,1,6,2,103,2,30,55,85,55,50,55,60,8,45,3,50,9,5,52
1012,637,Volcarona,1,6,2,103,2,30,85,60,65,135,105,100,8,15,3,50,9,5,52
1013,638,Cobalion,3,7,9,156,2,2,91,90,129,90,72,108,8,3,3,0,9,2,52
1014,639,Terrakion,3,15,9,156,2,2,91,129,90,72,90,108,8,3,3,0,9,2,52
1015,64,Kadabra,1,10,52,41,38,53,40,35,30,120,0,105,1,100,1,75,1,3,52
1016,640,Virizion,3,1,9,156,2,2,91,90,72,90,129,108,8,3,3,0,9,2,52
1017,641,Tornadus,3,18,52,125,2,160,79,115,70,125,80,111,8,3,3,100,9,2,52
1018,642,Thundurus,3,4,18,125,2,160,79,115,70,125,80,111,8,3,3,100,9,2,52
1019,643,Reshiram,4,16,2,176,2,2,100,120,100,150,120,90,8,3,3,0,9,2,52
1020,644,Zekrom,4,16,4,177,2,2,100,150,120,120,100,90,8,3,3,0,9,2,52
1021,645,Landorus,3,13,18,69,2,22,89,125,90,115,80,101,8,3,3,100,9,2,52
1022,646,Kyurem,4,16,12,42,2,2,125,130,90,130,90,95,8,3,3,0,9,2,52
1023,647,Keldeo,2,3,9,156,2,2,91,72,90,129,90,108,8,3,3,0,9,2,52
1024,648,Meloetta,2,8,10,93,2,2,100,77,77,128,128,90,8,3,3,0,9,2,52
1025,649,Genesect,2,6,7,114,2,2,71,120,95,120,95,99,8,3,3,0,9,2,52
1026,65,Alakazam,1,10,52,41,38,53,55,50,45,135,95,120,1,50,1,75,1,3,52
1066,650,Chespin,1,1,52,1,2,178,56,61,65,48,45,38,2,45,1,87.5,2,4,52
1067,651,Quilladin,1,1,52,1,2,178,61,78,95,56,58,57,2,45,1,87.5,2,4,52
1068,652,Chesnaught,1,1,9,1,2,178,88,107,122,74,75,64,2,45,1,87.5,2,4,52
1069,653,Fennekin,1,2,52,5,2,179,40,45,40,62,60,60,2,45,1,87.5,2,4,52
1070,654,Braixen,1,2,52,5,2,179,59,59,58,90,70,73,2,45,1,87.5,2,4,52
1071,655,Delphox,1,2,10,5,2,179,75,69,72,114,100,104,2,45,1,87.5,2,4,52
1072,656,Froakie,1,3,52,9,2,154,41,56,40,62,44,71,2,45,1,87.5,2,8,52
1073,657,Frogadier,1,3,52,9,2,154,54,63,52,83,56,97,2,45,1,87.5,2,8,52
1074,658,Greninja,1,3,14,9,2,154,72,95,67,103,71,122,2,45,1,87.5,2,8,52
1075,659,Bunnelby,1,8,52,79,180,120,38,36,38,32,36,57,2,255,2,50,2,4,52
1076,66,Machop,1,9,52,25,29,43,70,80,50,35,0,35,1,180,1,75,1,3,52
1077,660,Diggersby,1,8,13,79,180,120,85,56,77,50,77,78,2,127,2,50,2,4,52
1078,661,Fletchling,1,8,18,73,2,181,45,50,43,40,38,62,2,255,1,50,2,10,52
1079,662,Fletchinder,1,2,18,103,2,181,62,73,55,56,52,84,2,120,1,50,2,10,52
1080,663,Talonflame,1,2,18,103,2,181,78,81,71,74,69,126,2,45,1,50,2,10,52
1081,664,Scatterbug,1,6,52,35,27,52,38,35,40,27,25,35,2,255,2,50,2,5,52
1082,665,Spewpa,1,6,52,26,2,52,45,22,60,27,30,29,2,120,2,50,2,5,52
1083,666,Vivillon,1,6,18,35,27,52,80,52,50,90,50,89,2,45,2,50,2,5,52
1084,667,Litleo,1,2,8,20,40,106,62,50,58,73,54,72,2,220,1,12.5,2,4,52
1085,668,Pyroar,1,2,8,20,40,106,86,68,72,109,66,106,2,65,1,12.5,2,4,52
1086,669,Flabébé,1,11,52,182,2,170,44,38,39,61,79,42,2,225,2,0,2,9,52
1087,67,Machoke,1,9,52,25,29,43,80,100,70,50,0,45,1,90,1,75,1,3,52
1088,670,Floette,1,11,52,182,2,170,54,45,47,75,98,52,2,120,2,0,2,9,52
1089,671,Florges,1,11,52,182,2,170,78,65,68,112,154,75,2,45,2,0,2,9,52
1090,672,Skiddo,1,1,52,121,2,183,66,65,48,62,57,52,2,200,2,50,2,4,52
1091,673,Gogoat,1,1,52,121,2,183,123,100,62,97,81,68,2,45,2,50,2,4,52
1092,674,Pancham,1,9,52,23,105,97,67,82,62,46,48,43,2,220,2,50,2,4,3
1093,675,Pangoro,1,9,14,23,105,97,95,124,78,69,71,58,2,65,2,50,2,4,3
1094,676,Furfrou,1,8,52,82,2,2,75,80,60,65,90,102,2,160,2,50,2,4,52
1095,677,Espurr,1,10,52,71,60,89,62,48,54,63,60,68,2,190,2,50,2,4,52
1096,678,Meowstic,1,10,52,71,60,125,74,48,76,83,81,104,2,75,2,100,2,4,52
1097,68,Machamp,1,9,52,25,29,43,90,130,80,65,0,55,1,45,1,75,1,3,52
1098,681,Aegislash,1,7,17,184,2,2,60,50,140,50,140,60,2,45,2,50,2,6,52
1101,682,Spritzee,1,11,52,63,2,185,78,52,60,63,65,23,2,200,2,50,2,9,52
1102,683,Aromatisse,1,11,52,63,2,185,101,72,72,99,89,29,2,140,2,50,2,9,52
1103,684,Swirlix,1,11,52,186,2,88,62,48,66,59,57,49,2,200,2,50,2,9,52
1104,685,Slurpuff,1,11,52,186,2,88,82,80,86,85,75,72,2,140,2,50,2,9,52
1105,686,Inkay,1,14,10,135,130,60,53,54,53,37,46,45,2,190,2,50,2,8,13
1106,687,Malamar,1,14,10,135,130,60,86,92,88,68,75,73,2,80,2,50,2,8,13
1107,688,Binacle,1,15,3,7,31,131,42,52,67,39,56,50,2,120,2,50,2,14,52
1108,689,Barbaracle,1,15,3,7,31,131,72,105,115,54,86,68,2,45,2,50,2,14,52
1109,69,Bellsprout,1,1,5,3,2,74,50,75,35,70,0,40,1,255,1,50,1,11,52
1110,690,Skrelp,1,5,3,19,164,32,50,60,60,60,60,30,2,225,2,50,2,8,15
1111,691,Dragalge,1,5,16,19,164,32,65,75,90,97,123,44,2,55,2,50,2,8,15
1112,692,Clauncher,1,3,52,11,2,2,50,53,62,58,63,44,2,225,3,50,2,8,14
1113,693,Clawitzer,1,3,52,11,2,2,71,73,88,120,89,59,2,55,3,50,2,8,14
1122,694,Helioptile,1,4,8,64,67,6,44,38,33,61,43,70,2,190,2,50,2,1,15
1123,695,Heliolisk,1,4,8,64,67,6,62,55,52,109,94,109,2,75,2,50,2,1,15
1124,696,Tyrunt,1,15,16,187,2,46,58,89,77,45,45,48,2,45,2,87.5,2,1,15
1125,697,Tyrantrum,1,15,16,187,2,86,82,121,119,69,59,71,2,45,2,87.5,2,1,15
1126,698,Amaura,1,15,12,188,2,57,77,59,50,67,63,46,2,45,2,87.5,2,1,52
1127,699,Aurorus,1,15,12,188,2,57,123,77,72,99,92,58,2,45,2,87.5,2,1,52
1128,70,Weepinbell,1,1,5,3,2,74,65,90,50,85,0,55,1,120,1,50,1,11,52
1129,700,Sylveon,1,11,52,50,2,189,95,65,65,110,130,60,2,45,2,87.5,2,4,52
1130,701,Hawlucha,1,9,18,33,88,105,78,92,75,74,63,118,2,100,2,50,2,10,3
1131,702,Dedenne,1,4,11,180,79,16,67,58,57,81,67,101,2,180,2,50,2,4,9
1132,703,Carbink,1,15,11,158,2,46,50,50,150,50,150,50,2,60,3,0,2,9,6
1133,704,Goomy,1,16,52,121,37,190,45,50,35,55,75,40,2,45,3,50,2,15,52
1134,705,Sliggoo,1,16,52,121,37,190,68,75,53,83,113,60,2,45,3,50,2,15,52
1135,706,Goodra,1,16,52,121,37,190,90,100,70,110,150,80,2,45,3,50,2,15,52
1136,707,Klefki,1,7,11,125,2,179,57,80,91,80,87,75,2,75,4,50,2,6,52
1137,708,Phantump,1,17,1,92,59,85,43,70,48,50,60,38,2,120,2,50,2,11,12
1138,709,Trevenant,1,17,1,92,59,85,85,110,76,65,82,56,2,60,2,50,2,11,12
1139,71,Victreebel,1,1,5,3,2,74,80,105,65,100,70,70,1,45,1,50,1,11,52
1140,710,Pumpkaboo,1,17,1,79,59,44,49,66,70,44,55,51,2,120,2,50,2,12,52
1141,711,Gourgeist,1,17,1,79,59,44,65,90,122,58,75,84,2,60,2,50,2,12,52
1142,712,Bergmite,1,12,52,89,157,46,55,69,85,32,35,28,2,190,2,50,2,1,6
1143,713,Avalugg,1,12,52,89,157,46,95,117,184,44,46,28,2,55,2,50,2,1,6
1144,714,Noibat,1,18,16,59,60,127,40,30,35,45,40,55,2,190,2,50,2,10,15
1145,715,Noivern,1,18,16,59,60,127,85,70,80,97,80,123,2,45,2,50,2,10,15
1146,716,Xerneas,4,11,52,191,2,2,126,131,95,131,98,99,2,45,3,0,2,2,52
1147,717,Yveltal,4,14,18,192,2,2,126,131,95,131,98,99,2,45,3,0,2,2,52
1148,718,Zygarde,4,16,13,193,194,2,108,100,121,81,95,95,2,3,3,0,2,2,52
1149,719,Diancie,2,15,11,158,2,2,50,100,150,100,150,50,2,3,3,0,2,2,52
1150,72,Tentacool,1,3,5,158,144,10,40,40,35,100,0,70,1,190,3,50,1,14,52
1151,720,Hoopa,2,10,17,179,2,2,80,110,60,150,130,70,2,3,3,0,2,2,52
1152,721,Volcanion,2,2,3,108,2,2,80,110,120,130,90,70,2,3,3,0,2,2,52
1246,722,Rowlet,1,1,18,1,2,195,68,55,55,50,50,40,6,45,1,87.5,7,10,52
1247,723,Dartrix,1,1,18,1,2,195,78,75,75,70,70,52,6,45,1,87.5,7,10,52
1248,724,Decidueye,1,1,17,1,2,195,78,107,75,100,100,70,6,45,1,87.5,7,10,52
1249,725,Litten,1,2,52,5,2,24,45,65,40,60,40,70,6,45,1,87.5,7,4,52
1250,726,Torracat,1,2,52,5,2,24,65,85,50,80,50,90,6,45,1,87.5,7,4,52
1251,727,Incineroar,1,2,14,5,2,24,95,115,90,80,90,60,6,45,1,87.5,7,4,52
1252,728,Popplio,1,3,52,9,2,196,50,54,54,66,56,40,6,45,1,87.5,7,8,4
1253,729,Brionne,1,3,52,9,2,196,60,69,69,91,81,50,6,45,1,87.5,7,8,4
1254,73,Tentacruel,1,3,5,158,144,10,80,70,65,120,0,100,1,60,3,50,1,14,52
1255,730,Primarina,1,3,11,9,2,196,80,74,74,126,116,60,6,45,1,87.5,7,8,4
1256,731,Pikipek,1,8,18,71,123,79,35,75,30,30,30,65,6,255,2,50,7,10,52
1257,732,Trumbeak,1,8,18,71,123,79,55,85,50,40,50,75,6,120,2,50,7,10,52
1258,733,Toucannon,1,8,18,71,123,22,80,120,75,75,75,60,6,45,2,50,7,10,52
1259,734,Yungoos,1,8,52,197,187,32,48,70,30,30,30,45,6,255,2,50,7,4,52
1260,735,Gumshoos,1,8,52,197,187,32,88,110,60,55,60,45,6,127,2,50,7,4,52
1261,736,Grubbin,1,6,52,30,2,2,47,62,45,55,45,46,6,255,2,50,7,5,52
1262,737,Charjabug,1,6,4,198,2,2,57,82,95,55,75,36,6,120,2,50,7,5,52
1263,738,Vikavolt,1,6,4,91,2,2,77,70,90,145,75,43,6,45,2,50,7,5,52
1264,739,Crabrawler,1,9,52,104,23,107,47,82,57,42,47,63,6,225,2,50,7,14,52
1265,74,Geodude,1,15,13,86,46,67,40,80,100,30,0,20,1,255,1,50,1,6,52
1266,740,Crabominable,1,9,12,104,23,107,97,132,77,62,67,43,6,60,2,50,7,14,52
1267,741,Oricorio,1,2,18,199,2,2,75,70,70,98,70,93,6,45,2,25,7,10,52
1268,742,Cutiefly,1,6,11,132,35,186,40,45,40,55,40,84,6,190,2,50,7,5,9
1269,743,Ribombee,1,6,11,132,35,186,60,55,60,96,70,124,6,75,2,50,7,5,9
1270,744,Rockruff,1,15,52,71,102,43,45,65,40,30,40,60,6,190,2,50,7,4,52
1271,745,Lycanroc,1,15,52,71,77,43,75,115,65,55,65,112,6,90,2,50,7,4,52
1272,746,Wishiwashi,1,3,52,200,2,2,45,20,20,25,25,40,6,60,4,50,7,13,52
1273,747,Mareanie,1,5,3,201,33,95,50,53,62,43,52,45,6,190,2,50,7,8,52
1274,748,Toxapex,1,5,3,201,33,95,50,63,152,53,142,35,6,75,2,50,7,8,52
1275,749,Mudbray,1,13,52,89,202,38,70,100,70,45,55,45,6,190,2,50,7,4,52
1276,75,Graveler,1,15,13,86,46,67,55,95,115,45,0,35,1,120,1,50,1,6,52
1277,750,Mudsdale,1,13,52,89,202,38,100,125,100,55,85,35,6,60,2,50,7,4,52
1278,751,Dewpider,1,3,6,203,2,108,38,40,52,40,72,27,6,200,2,50,7,8,5
1279,752,Araquanid,1,3,6,203,2,108,68,70,92,50,132,42,6,100,2,50,7,8,5
1280,753,Fomantis,1,1,52,94,2,130,40,55,35,50,35,35,6,190,2,50,7,11,52
1281,754,Lurantis,1,1,52,94,2,130,70,105,90,80,90,45,6,75,2,50,7,11,52
1282,755,Morelull,1,1,11,99,62,10,40,35,55,65,75,15,6,190,2,50,7,11,52
1283,756,Shiinotic,1,1,11,99,62,10,60,45,80,90,100,30,6,75,2,50,7,11,52
1284,757,Salandit,1,5,2,204,2,90,48,44,40,71,40,77,6,120,2,87.5,7,1,15
1285,758,Salazzle,1,5,2,204,2,90,68,64,60,111,60,117,6,45,2,0,7,1,15
1286,759,Stufful,1,8,9,205,14,50,70,75,50,45,50,50,6,140,2,50,7,4,52
1287,76,Golem,1,15,13,86,46,67,80,120,130,55,65,45,1,45,1,50,1,6,52
1288,760,Bewear,1,8,9,205,14,40,120,125,80,55,60,60,6,70,2,50,7,4,52
1289,761,Bounsweet,1,1,52,94,90,186,42,30,38,30,38,32,6,235,1,0,7,11,52
1290,762,Steenee,1,1,52,94,90,186,52,40,48,40,48,62,6,120,1,0,7,11,52
1291,763,Tsareena,1,1,52,94,206,186,72,120,98,50,98,72,6,45,1,0,7,11,52
1292,764,Comfey,1,11,52,182,207,92,51,52,90,82,110,100,6,60,4,25,7,11,52
1293,766,Passimian,1,9,52,208,2,160,100,120,90,40,60,80,6,45,3,50,7,4,52
1294,767,Wimpod,1,6,3,209,2,2,25,35,40,20,30,80,6,90,2,50,7,5,14
1295,768,Golisopod,1,6,3,210,2,2,75,125,140,60,90,40,6,45,2,50,7,5,14
1296,769,Sandygast,1,17,13,211,2,67,55,55,80,70,45,15,6,140,2,50,7,12,52
1297,77,Ponyta,1,2,52,36,55,103,50,85,55,65,0,90,1,190,2,50,1,4,52
1298,770,Palossand,1,17,13,211,2,67,85,75,110,100,75,35,6,60,2,50,7,12,52
1299,771,Pyukumuku,1,3,52,212,2,54,55,60,130,30,130,5,6,60,4,50,7,8,52
1300,772,Type: Null,3,8,52,80,2,2,95,95,95,95,95,59,6,3,3,0,7,2,52
1301,773,Silvally,3,8,52,213,2,2,95,95,95,95,95,95,6,3,3,0,7,2,52
1302,774,Minior,1,15,18,214,2,2,60,60,100,60,100,60,6,30,1,0,7,6,52
1303,775,Komala,1,8,52,215,2,2,65,115,65,75,95,65,6,45,3,50,7,4,52
1304,776,Turtonator,1,2,16,109,2,2,60,78,135,91,85,36,6,70,2,50,7,1,15
1305,777,Togedemaru,1,4,7,175,75,46,65,98,63,40,73,96,6,180,2,50,7,4,9
1306,778,Mimikyu,1,17,11,216,2,2,55,90,80,50,105,96,6,45,2,50,7,12,52
1307,779,Bruxish,1,3,10,217,187,66,68,105,70,70,70,92,6,80,2,50,7,13,52
1308,78,Rapidash,1,2,52,36,55,103,65,100,70,80,0,105,1,60,2,50,1,4,52
1309,780,Drampa,1,8,16,218,121,83,78,60,85,135,91,36,6,70,2,50,7,1,15
1310,781,Dhelmise,1,17,1,219,2,2,70,131,100,86,90,40,6,25,2,0,7,6,52
1311,782,Jangmo-o,1,16,52,178,48,128,45,55,65,45,45,45,6,45,3,50,7,15,52
1312,783,Hakamo-o,1,16,9,178,48,128,55,75,90,65,70,65,6,45,3,50,7,15,52
1313,784,Kommo-o,1,16,9,178,48,128,75,110,125,100,105,85,6,45,3,50,7,15,52
1314,785,Tapu Koko,3,4,11,220,2,127,70,115,85,95,75,130,6,3,3,0,7,2,52
1315,786,Tapu Lele,3,10,11,221,2,127,70,85,75,130,115,95,6,3,3,0,7,2,52
1316,787,Tapu Bulu,3,1,11,222,2,127,70,130,115,85,95,75,6,3,3,0,7,2,52
1317,788,Tapu Fini,3,3,11,223,2,127,70,75,115,95,130,85,6,3,3,0,7,2,52
1318,789,Cosmog,4,10,52,54,2,2,43,29,31,29,31,37,6,45,3,0,7,2,52
1319,79,Slowpoke,1,3,10,90,89,95,90,65,65,40,0,15,1,190,2,50,1,1,8
1320,790,Cosmoem,4,10,52,46,2,2,43,29,131,29,131,37,6,45,3,0,7,2,52
1321,791,Solgaleo,4,10,7,224,2,2,137,137,107,113,89,97,6,45,3,0,7,2,52
1322,792,Lunala,4,10,17,225,2,2,137,113,89,137,107,97,6,45,3,0,7,2,52
1323,793,Nihilego,3,15,5,226,2,2,109,53,47,127,131,103,6,45,3,0,7,2,52
1324,794,Buzzwole,3,6,9,226,2,2,107,139,139,53,53,79,6,45,3,0,7,2,52
1325,795,Pheromosa,3,6,9,226,2,2,71,137,37,137,37,151,6,45,3,0,7,2,52
1326,796,Xurkitree,3,4,52,226,2,2,83,89,71,173,71,83,6,45,3,0,7,2,52
1327,797,Celesteela,3,7,18,226,2,2,97,101,103,107,101,61,6,45,3,0,7,2,52
1328,798,Kartana,3,1,7,226,2,2,59,181,131,59,31,109,6,45,3,0,7,2,52
1329,799,Guzzlord,3,14,16,226,2,2,223,101,53,97,53,43,6,45,3,0,7,2,52
1330,80,Slowbro,1,3,10,90,89,95,95,75,110,80,0,30,1,75,2,50,1,1,8
1331,800,Necrozma,4,10,52,227,2,2,97,107,101,127,89,79,6,255,3,0,7,2,52
1332,801,Magearna,2,7,11,228,2,2,80,95,115,130,115,65,6,3,3,0,7,2,52
1333,802,Marshadow,2,9,17,17,2,2,90,125,80,90,90,125,6,3,3,0,7,2,52
1334,803,Poipole,3,5,52,226,2,2,67,73,67,73,67,73,6,45,3,0,10,2,52
1335,804,Naganadel,3,5,16,226,2,2,73,73,73,127,73,121,6,45,3,0,10,2,52
1336,805,Stakataka,3,15,7,226,2,2,61,131,211,53,101,13,6,30,3,0,10,2,52
1337,806,Blacephalon,3,2,17,226,2,2,53,127,53,151,79,107,6,30,3,0,10,2,52
1338,807,Zeraora,2,4,52,111,2,2,88,112,75,102,80,143,6,3,3,0,10,2,52
1339,808,Meltan,2,7,52,45,2,2,46,65,65,55,35,34,6,3,3,0,11,2,52
1340,809,Melmetal,2,7,52,23,2,2,135,143,143,80,65,34,6,3,3,0,11,2,52
1341,82,Magneton,1,4,7,45,46,47,50,60,95,120,0,70,1,60,2,0,1,6,52
1342,83,Farfetch'd,1,8,18,71,38,160,52,90,55,58,62,60,1,45,2,50,1,10,4
1343,84,Doduo,1,8,18,36,96,72,35,85,45,35,0,75,1,190,2,50,1,10,52
1344,85,Dodrio,1,8,18,36,96,72,60,110,70,60,60,110,1,45,2,50,1,10,52
1345,86,Seel,1,3,52,4,37,157,65,45,55,70,0,45,1,190,2,50,1,8,4
1346,87,Dewgong,1,3,12,4,37,157,90,70,80,95,0,70,1,75,2,50,1,8,4
1347,88,Grimer,1,5,52,61,145,164,80,80,50,40,0,25,1,190,2,50,1,12,52
1348,89,Muk,1,5,52,61,145,164,105,105,75,65,0,50,1,75,2,50,1,12,52
1349,90,Shellder,1,3,52,109,123,128,30,65,100,45,0,40,1,190,3,50,1,14,52
1350,91,Cloyster,1,3,52,109,123,128,50,95,180,85,0,70,1,60,3,50,1,14,52
1351,92,Gastly,1,17,5,91,2,2,30,35,30,100,0,80,1,190,1,50,1,12,52
1352,93,Haunter,1,17,5,91,2,2,45,50,45,115,0,95,1,90,1,50,1,12,52
1353,94,Gengar,1,17,5,91,2,2,60,65,60,130,0,110,1,45,1,50,1,12,52
1354,95,Onix,1,15,13,86,46,115,35,45,160,30,0,70,1,45,2,50,1,6,52
1355,96,Drowzee,1,10,52,44,101,38,60,48,45,90,0,42,1,190,2,50,1,3,52
1356,97,Hypno,1,10,52,44,101,38,85,73,70,115,0,67,1,75,2,50,1,3,52
1357,98,Krabby,1,3,52,104,109,22,30,105,90,25,0,50,1,225,2,50,1,14,52
1358,99,Kingler,1,3,52,104,109,22,55,130,115,50,0,75,1,60,2,50,1,14,52
1359,103,Exeggutor,1,1,16,59,2,85,95,105,85,125,75,45,6,45,3,50,7,11,52
1360,65,Alakazam,1,10,52,113,2,2,55,50,65,175,105,150,2,50,1,75,2,3,52
1361,74,Geodude,1,15,4,45,46,229,40,80,100,30,30,20,6,255,1,50,7,6,52
1362,75,Graveler,1,15,4,45,46,229,55,95,115,45,45,35,6,120,1,50,7,6,52
1363,76,Golem,1,15,4,45,46,229,80,120,130,55,65,45,6,45,1,50,7,6,52
1364,77,Ponyta,1,10,52,36,230,110,50,85,55,65,65,90,3,190,2,50,3,4,52
1365,78,Rapidash,1,10,11,36,230,110,65,100,70,80,80,105,3,60,2,50,3,4,52
1366,79,Slowpoke,1,10,52,74,89,95,90,65,65,40,40,15,3,190,2,50,3,1,8
1367,80,Slowbro,1,3,10,109,2,2,95,75,180,130,80,30,2,75,2,50,5,1,8
1368,80,Slowbro,1,5,10,231,89,95,95,100,95,100,70,30,3,75,2,50,3,1,8
1369,83,Farfetch'd,1,9,52,43,2,97,52,95,55,58,62,55,3,45,2,50,3,10,4
1370,681,Aegislash,1,7,17,184,2,2,60,140,50,140,50,60,2,45,2,50,2,6,52
1371,94,Gengar,1,17,5,126,2,2,60,65,80,170,95,130,2,45,1,50,2,12,52
1372,88,Grimer,1,5,14,164,74,232,80,80,50,40,50,25,6,190,2,50,7,12,52
1373,89,Muk,1,5,14,164,74,232,105,105,75,65,100,50,6,75,2,50,7,12,52
1374,105,Marowak,1,17,2,155,75,86,60,80,110,50,80,45,6,75,2,50,7,1,52
1375,110,Weezing,1,5,11,91,233,223,65,90,120,85,70,60,3,60,2,50,3,12,52
1376,866,Mr. Rime,1,12,10,72,234,157,80,85,75,110,100,70,3,45,2,50,3,3,52
1377,122,Mr. Mime,1,12,10,102,234,157,50,65,65,90,90,100,3,45,2,50,3,3,52
1378,870,Falinks,1,9,52,80,2,160,60,100,100,70,60,75,3,45,2,0,3,9,6
1379,115,Kangaskhan,1,8,52,235,2,2,105,125,100,60,100,100,2,45,2,0,2,1,52
1380,127,Pinsir,1,6,18,236,2,2,65,155,120,65,90,105,2,45,3,50,2,5,52
